day_of_week,month,max_temp_c,is_holiday,is_business_day,restaurant_id,cuisine_type,restaurant_segment,first_course
4,1,-0.5,0,0,17,Mediterranean,Traditional,Falafel
4,1,-0.5,0,0,18,Mediterranean,Business,Falafel
4,1,-0.5,0,0,19,Grill,Business,Nachos con queso
4,1,-0.5,0,0,20,Italian,Business,Tortellini nata
5,1,2.7,0,0,1,Grill,Gourmet,Champiñones
5,1,2.7,0,0,2,Spanish,Traditional,Sopa castellana
5,1,2.7,0,0,3,Italian,Business,Tortellini nata
5,1,2.7,0,0,4,Italian,Business,Ravioli boloñesa
5,1,2.7,0,0,5,Italian,Gourmet,Tortellini nata
5,1,2.7,0,0,6,Mediterranean,Traditional,Berenjena rellena
5,1,2.7,0,0,7,Spanish,Family,Crema de verduras
5,1,2.7,0,0,8,Mediterranean,Family,Berenjena rellena
5,1,2.7,0,0,9,Italian,Traditional,Tortellini nata
5,1,2.7,0,0,10,Mediterranean,Gourmet,Crema de calabacín
5,1,2.7,0,0,11,Italian,Traditional,Sopa de tomate
5,1,2.7,0,0,12,Mediterranean,Traditional,Berenjena rellena
5,1,2.7,0,0,13,Grill,Gourmet,Sopa de cebolla
5,1,2.7,0,0,14,Spanish,Traditional,Lentejas estofadas
5,1,2.7,0,0,15,Spanish,Business,Lentejas estofadas
5,1,2.7,0,0,16,Grill,Traditional,Alitas BBQ
5,1,2.7,0,0,17,Mediterranean,Traditional,Falafel
5,1,2.7,0,0,18,Mediterranean,Business,Sopa de marisco
5,1,2.7,0,0,19,Grill,Business,Nachos con queso
5,1,2.7,0,0,20,Italian,Business,Minestrone
6,1,4.9,0,0,1,Grill,Gourmet,Champiñones
6,1,4.9,0,0,2,Spanish,Traditional,Sopa castellana
6,1,4.9,0,0,3,Italian,Business,Minestrone
6,1,4.9,0,0,4,Italian,Business,Minestrone
6,1,4.9,0,0,5,Italian,Gourmet,Tortellini nata
6,1,4.9,0,0,6,Mediterranean,Traditional,Berenjena rellena
6,1,4.9,0,0,7,Spanish,Family,Crema de verduras
6,1,4.9,0,0,8,Mediterranean,Family,Berenjena rellena
6,1,4.9,0,0,9,Italian,Traditional,Sopa de tomate
6,1,4.9,0,0,10,Mediterranean,Gourmet,Berenjena rellena
6,1,4.9,0,0,11,Italian,Traditional,Ravioli boloñesa
6,1,4.9,0,0,12,Mediterranean,Traditional,Falafel
6,1,4.9,0,0,13,Grill,Gourmet,Nachos con queso
6,1,4.9,0,0,14,Spanish,Traditional,Potaje de garbanzos
6,1,4.9,0,0,15,Spanish,Business,Potaje de garbanzos
6,1,4.9,0,0,16,Grill,Traditional,Sopa de cebolla
6,1,4.9,0,0,17,Mediterranean,Traditional,Falafel
6,1,4.9,0,0,18,Mediterranean,Business,Berenjena rellena
6,1,4.9,0,0,19,Grill,Business,Nachos con queso
6,1,4.9,0,0,20,Italian,Business,Ravioli boloñesa
0,1,8.7,0,1,1,Grill,Gourmet,Champiñones
0,1,8.7,0,1,2,Spanish,Traditional,Potaje de garbanzos
0,1,8.7,0,1,3,Italian,Business,Tortellini nata
0,1,8.7,0,1,4,Italian,Business,Ravioli boloñesa
0,1,8.7,0,1,5,Italian,Gourmet,Tortellini nata
0,1,8.7,0,1,6,Mediterranean,Traditional,Berenjena rellena
0,1,8.7,0,1,7,Spanish,Family,Crema de verduras
0,1,8.7,0,1,8,Mediterranean,Family,Crema de calabacín
0,1,8.7,0,1,9,Italian,Traditional,Tortellini nata
0,1,8.7,0,1,10,Mediterranean,Gourmet,Falafel
0,1,8.7,0,1,11,Italian,Traditional,Sopa de tomate
0,1,8.7,0,1,12,Mediterranean,Traditional,Berenjena rellena
0,1,8.7,0,1,13,Grill,Gourmet,Champiñones
0,1,8.7,0,1,14,Spanish,Traditional,Lentejas estofadas
0,1,8.7,0,1,15,Spanish,Business,Potaje de garbanzos
0,1,8.7,0,1,16,Grill,Traditional,Alitas BBQ
0,1,8.7,0,1,17,Mediterranean,Traditional,Falafel
0,1,8.7,0,1,18,Mediterranean,Business,Falafel
0,1,8.7,0,1,19,Grill,Business,Nachos con queso
0,1,8.7,0,1,20,Italian,Business,Tortellini nata
1,1,8.8,0,1,1,Grill,Gourmet,Champiñones
1,1,8.8,0,1,2,Spanish,Traditional,Crema de verduras
1,1,8.8,0,1,3,Italian,Business,Minestrone
1,1,8.8,0,1,4,Italian,Business,Ravioli boloñesa
1,1,8.8,0,1,5,Italian,Gourmet,Tortellini nata
1,1,8.8,0,1,6,Mediterranean,Traditional,Berenjena rellena
1,1,8.8,0,1,7,Spanish,Family,Crema de verduras
1,1,8.8,0,1,8,Mediterranean,Family,Crema de calabacín
1,1,8.8,0,1,9,Italian,Traditional,Sopa de tomate
1,1,8.8,0,1,10,Mediterranean,Gourmet,Berenjena rellena
1,1,8.8,0,1,11,Italian,Traditional,Ravioli boloñesa
1,1,8.8,0,1,12,Mediterranean,Traditional,Crema de calabacín
1,1,8.8,0,1,13,Grill,Gourmet,Champiñones
1,1,8.8,0,1,14,Spanish,Traditional,Lentejas estofadas
1,1,8.8,0,1,15,Spanish,Business,Potaje de garbanzos
1,1,8.8,0,1,16,Grill,Traditional,Sopa de cebolla
1,1,8.8,0,1,17,Mediterranean,Traditional,Falafel
1,1,8.8,0,1,18,Mediterranean,Business,Falafel
1,1,8.8,0,1,19,Grill,Business,Champiñones
1,1,8.8,0,1,20,Italian,Business,Tortellini nata
2,1,9.2,0,1,1,Grill,Gourmet,Champiñones
2,1,9.2,0,1,2,Spanish,Traditional,Crema de verduras
2,1,9.2,0,1,3,Italian,Business,Tortellini nata
2,1,9.2,0,1,4,Italian,Business,Ravioli boloñesa
2,1,9.2,0,1,5,Italian,Gourmet,Tortellini nata
2,1,9.2,0,1,6,Mediterranean,Traditional,Falafel
2,1,9.2,0,1,7,Spanish,Family,Crema de verduras
2,1,9.2,0,1,8,Mediterranean,Family,Berenjena rellena
2,1,9.2,0,1,9,Italian,Traditional,Tortellini nata
2,1,9.2,0,1,10,Mediterranean,Gourmet,Falafel
2,1,9.2,0,1,11,Italian,Traditional,Ravioli boloñesa
2,1,9.2,0,1,12,Mediterranean,Traditional,Sopa de marisco
2,1,9.2,0,1,13,Grill,Gourmet,Alitas BBQ
2,1,9.2,0,1,14,Spanish,Traditional,Sopa castellana
2,1,9.2,0,1,15,Spanish,Business,Crema de verduras
2,1,9.2,0,1,16,Grill,Traditional,Alitas BBQ
2,1,9.2,0,1,17,Mediterranean,Traditional,Sopa de marisco
2,1,9.2,0,1,18,Mediterranean,Business,Crema de calabacín
2,1,9.2,0,1,19,Grill,Business,Nachos con queso
2,1,9.2,0,1,20,Italian,Business,Minestrone
3,1,2.3,0,1,1,Grill,Gourmet,Champiñones
3,1,2.3,0,1,2,Spanish,Traditional,Paella Valenciana
3,1,2.3,0,1,3,Italian,Business,Tortellini nata
3,1,2.3,0,1,4,Italian,Business,Ravioli boloñesa
3,1,2.3,0,1,5,Italian,Gourmet,Ravioli boloñesa
3,1,2.3,0,1,6,Mediterranean,Traditional,Berenjena rellena
3,1,2.3,0,1,7,Spanish,Family,Paella Valenciana
3,1,2.3,0,1,8,Mediterranean,Family,Falafel
3,1,2.3,0,1,9,Italian,Traditional,Minestrone
3,1,2.3,0,1,10,Mediterranean,Gourmet,Falafel
3,1,2.3,0,1,11,Italian,Traditional,Tortellini nata
3,1,2.3,0,1,12,Mediterranean,Traditional,Sopa de marisco
3,1,2.3,0,1,13,Grill,Gourmet,Nachos con queso
3,1,2.3,0,1,14,Spanish,Traditional,Paella Valenciana
3,1,2.3,0,1,15,Spanish,Business,Paella Valenciana
3,1,2.3,0,1,16,Grill,Traditional,Sopa de cebolla
3,1,2.3,0,1,17,Mediterranean,Traditional,Falafel
3,1,2.3,0,1,18,Mediterranean,Business,Falafel
3,1,2.3,0,1,19,Grill,Business,Nachos con queso
3,1,2.3,0,1,20,Italian,Business,Sopa de tomate
4,1,8.5,0,0,1,Grill,Gourmet,Champiñones
4,1,8.5,0,0,2,Spanish,Traditional,Crema de verduras
4,1,8.5,0,0,3,Italian,Business,Ravioli boloñesa
4,1,8.5,0,0,4,Italian,Business,Tortellini nata
4,1,8.5,0,0,5,Italian,Gourmet,Ravioli boloñesa
4,1,8.5,0,0,6,Mediterranean,Traditional,Berenjena rellena
4,1,8.5,0,0,7,Spanish,Family,Crema de verduras
4,1,8.5,0,0,8,Mediterranean,Family,Crema de calabacín
4,1,8.5,0,0,9,Italian,Traditional,Sopa de tomate
4,1,8.5,0,0,10,Mediterranean,Gourmet,Crema de calabacín
4,1,8.5,0,0,11,Italian,Traditional,Sopa de tomate
4,1,8.5,0,0,12,Mediterranean,Traditional,Berenjena rellena
4,1,8.5,0,0,13,Grill,Gourmet,Alitas BBQ
4,1,8.5,0,0,14,Spanish,Traditional,Potaje de garbanzos
4,1,8.5,0,0,15,Spanish,Business,Lentejas estofadas
4,1,8.5,0,0,16,Grill,Traditional,Sopa de cebolla
4,1,8.5,0,0,17,Mediterranean,Traditional,Falafel
4,1,8.5,0,0,18,Mediterranean,Business,Sopa de marisco
4,1,8.5,0,0,19,Grill,Business,Alitas BBQ
4,1,8.5,0,0,20,Italian,Business,Sopa de tomate
5,1,4.4,0,0,1,Grill,Gourmet,Champiñones
5,1,4.4,0,0,2,Spanish,Traditional,Potaje de garbanzos
5,1,4.4,0,0,3,Italian,Business,Tortellini nata
5,1,4.4,0,0,4,Italian,Business,Ravioli boloñesa
5,1,4.4,0,0,5,Italian,Gourmet,Tortellini nata
5,1,4.4,0,0,6,Mediterranean,Traditional,Crema de calabacín
5,1,4.4,0,0,7,Spanish,Family,Crema de verduras
5,1,4.4,0,0,8,Mediterranean,Family,Berenjena rellena
5,1,4.4,0,0,9,Italian,Traditional,Minestrone
5,1,4.4,0,0,10,Mediterranean,Gourmet,Falafel
5,1,4.4,0,0,11,Italian,Traditional,Minestrone
5,1,4.4,0,0,12,Mediterranean,Traditional,Falafel
5,1,4.4,0,0,13,Grill,Gourmet,Alitas BBQ
5,1,4.4,0,0,14,Spanish,Traditional,Potaje de garbanzos
5,1,4.4,0,0,15,Spanish,Business,Lentejas estofadas
5,1,4.4,0,0,16,Grill,Traditional,Alitas BBQ
5,1,4.4,0,0,17,Mediterranean,Traditional,Falafel
5,1,4.4,0,0,18,Mediterranean,Business,Falafel
5,1,4.4,0,0,19,Grill,Business,Nachos con queso
5,1,4.4,0,0,20,Italian,Business,Tortellini nata
6,1,9.0,0,0,1,Grill,Gourmet,Alitas BBQ
6,1,9.0,0,0,2,Spanish,Traditional,Lentejas estofadas
6,1,9.0,0,0,3,Italian,Business,Tortellini nata
6,1,9.0,0,0,4,Italian,Business,Ravioli boloñesa
6,1,9.0,0,0,5,Italian,Gourmet,Minestrone
6,1,9.0,0,0,6,Mediterranean,Traditional,Berenjena rellena
6,1,9.0,0,0,7,Spanish,Family,Sopa castellana
6,1,9.0,0,0,8,Mediterranean,Family,Berenjena rellena
6,1,9.0,0,0,9,Italian,Traditional,Tortellini nata
6,1,9.0,0,0,10,Mediterranean,Gourmet,Berenjena rellena
6,1,9.0,0,0,11,Italian,Traditional,Sopa de tomate
6,1,9.0,0,0,12,Mediterranean,Traditional,Falafel
6,1,9.0,0,0,13,Grill,Gourmet,Sopa de cebolla
6,1,9.0,0,0,14,Spanish,Traditional,Potaje de garbanzos
6,1,9.0,0,0,15,Spanish,Business,Potaje de garbanzos
6,1,9.0,0,0,16,Grill,Traditional,Nachos con queso
6,1,9.0,0,0,17,Mediterranean,Traditional,Falafel
6,1,9.0,0,0,18,Mediterranean,Business,Berenjena rellena
6,1,9.0,0,0,19,Grill,Business,Alitas BBQ
6,1,9.0,0,0,20,Italian,Business,Minestrone
0,2,4.4,0,1,1,Grill,Gourmet,Champiñones
0,2,4.4,0,1,2,Spanish,Traditional,Sopa castellana
0,2,4.4,0,1,3,Italian,Business,Ravioli boloñesa
0,2,4.4,0,1,4,Italian,Business,Minestrone
0,2,4.4,0,1,5,Italian,Gourmet,Tortellini nata
0,2,4.4,0,1,6,Mediterranean,Traditional,Berenjena rellena
0,2,4.4,0,1,7,Spanish,Family,Sopa castellana
0,2,4.4,0,1,8,Mediterranean,Family,Crema de calabacín
0,2,4.4,0,1,9,Italian,Traditional,Tortellini nata
0,2,4.4,0,1,10,Mediterranean,Gourmet,Falafel
0,2,4.4,0,1,11,Italian,Traditional,Minestrone
0,2,4.4,0,1,12,Mediterranean,Traditional,Crema de calabacín
0,2,4.4,0,1,13,Grill,Gourmet,Alitas BBQ
0,2,4.4,0,1,14,Spanish,Traditional,Potaje de garbanzos
0,2,4.4,0,1,15,Spanish,Business,Potaje de garbanzos
0,2,4.4,0,1,16,Grill,Traditional,Sopa de cebolla
0,2,4.4,0,1,17,Mediterranean,Traditional,Berenjena rellena
0,2,4.4,0,1,18,Mediterranean,Business,Crema de calabacín
0,2,4.4,0,1,19,Grill,Business,Nachos con queso
0,2,4.4,0,1,20,Italian,Business,Ravioli boloñesa
1,2,5.3,0,1,1,Grill,Gourmet,Sopa de cebolla
1,2,5.3,0,1,2,Spanish,Traditional,Crema de verduras
1,2,5.3,0,1,3,Italian,Business,Tortellini nata
1,2,5.3,0,1,4,Italian,Business,Ravioli boloñesa
1,2,5.3,0,1,5,Italian,Gourmet,Tortellini nata
1,2,5.3,0,1,6,Mediterranean,Traditional,Crema de calabacín
1,2,5.3,0,1,7,Spanish,Family,Crema de verduras
1,2,5.3,0,1,8,Mediterranean,Family,Falafel
1,2,5.3,0,1,9,Italian,Traditional,Tortellini nata
1,2,5.3,0,1,10,Mediterranean,Gourmet,Crema de calabacín
1,2,5.3,0,1,11,Italian,Traditional,Tortellini nata
1,2,5.3,0,1,12,Mediterranean,Traditional,Crema de calabacín
1,2,5.3,0,1,13,Grill,Gourmet,Sopa de cebolla
1,2,5.3,0,1,14,Spanish,Traditional,Potaje de garbanzos
1,2,5.3,0,1,15,Spanish,Business,Lentejas estofadas
1,2,5.3,0,1,16,Grill,Traditional,Champiñones
1,2,5.3,0,1,17,Mediterranean,Traditional,Falafel
1,2,5.3,0,1,18,Mediterranean,Business,Sopa de marisco
1,2,5.3,0,1,19,Grill,Business,Nachos con queso
1,2,5.3,0,1,20,Italian,Business,Minestrone
2,2,5.2,0,1,1,Grill,Gourmet,Alitas BBQ
2,2,5.2,0,1,2,Spanish,Traditional,Lentejas estofadas
2,2,5.2,0,1,3,Italian,Business,Tortellini nata
2,2,5.2,0,1,4,Italian,Business,Sopa de tomate
2,2,5.2,0,1,5,Italian,Gourmet,Ravioli boloñesa
2,2,5.2,0,1,6,Mediterranean,Traditional,Sopa de marisco
2,2,5.2,0,1,7,Spanish,Family,Potaje de garbanzos
2,2,5.2,0,1,8,Mediterranean,Family,Falafel
2,2,5.2,0,1,9,Italian,Traditional,Tortellini nata
2,2,5.2,0,1,10,Mediterranean,Gourmet,Berenjena rellena
2,2,5.2,0,1,11,Italian,Traditional,Tortellini nata
2,2,5.2,0,1,12,Mediterranean,Traditional,Falafel
2,2,5.2,0,1,13,Grill,Gourmet,Sopa de cebolla
2,2,5.2,0,1,14,Spanish,Traditional,Potaje de garbanzos
2,2,5.2,0,1,15,Spanish,Business,Lentejas estofadas
2,2,5.2,0,1,16,Grill,Traditional,Sopa de cebolla
2,2,5.2,0,1,17,Mediterranean,Traditional,Falafel
2,2,5.2,0,1,18,Mediterranean,Business,Berenjena rellena
2,2,5.2,0,1,19,Grill,Business,Sopa de cebolla
2,2,5.2,0,1,20,Italian,Business,Sopa de tomate
3,2,4.3,0,1,1,Grill,Gourmet,Champiñones
3,2,4.3,0,1,2,Spanish,Traditional,Paella Valenciana
3,2,4.3,0,1,3,Italian,Business,Sopa de tomate
3,2,4.3,0,1,4,Italian,Business,Ravioli boloñesa
3,2,4.3,0,1,5,Italian,Gourmet,Tortellini nata
3,2,4.3,0,1,6,Mediterranean,Traditional,Crema de calabacín
3,2,4.3,0,1,7,Spanish,Family,Paella Valenciana
3,2,4.3,0,1,8,Mediterranean,Family,Sopa de marisco
3,2,4.3,0,1,9,Italian,Traditional,Tortellini nata
3,2,4.3,0,1,10,Mediterranean,Gourmet,Crema de calabacín
3,2,4.3,0,1,11,Italian,Traditional,Minestrone
3,2,4.3,0,1,12,Mediterranean,Traditional,Falafel
3,2,4.3,0,1,13,Grill,Gourmet,Nachos con queso
3,2,4.3,0,1,14,Spanish,Traditional,Paella Valenciana
3,2,4.3,0,1,15,Spanish,Business,Paella Valenciana
3,2,4.3,0,1,16,Grill,Traditional,Sopa de cebolla
3,2,4.3,0,1,17,Mediterranean,Traditional,Falafel
3,2,4.3,0,1,18,Mediterranean,Business,Berenjena rellena
3,2,4.3,0,1,19,Grill,Business,Alitas BBQ
3,2,4.3,0,1,20,Italian,Business,Minestrone
4,2,6.5,0,0,1,Grill,Gourmet,Champiñones
4,2,6.5,0,0,2,Spanish,Traditional,Potaje de garbanzos
4,2,6.5,0,0,3,Italian,Business,Tortellini nata
4,2,6.5,0,0,4,Italian,Business,Ravioli boloñesa
4,2,6.5,0,0,5,Italian,Gourmet,Tortellini nata
4,2,6.5,0,0,6,Mediterranean,Traditional,Berenjena rellena
4,2,6.5,0,0,7,Spanish,Family,Crema de verduras
4,2,6.5,0,0,8,Mediterranean,Family,Crema de calabacín
4,2,6.5,0,0,9,Italian,Traditional,Tortellini nata
4,2,6.5,0,0,10,Mediterranean,Gourmet,Falafel
4,2,6.5,0,0,11,Italian,Traditional,Tortellini nata
4,2,6.5,0,0,12,Mediterranean,Traditional,Berenjena rellena
4,2,6.5,0,0,13,Grill,Gourmet,Champiñones
4,2,6.5,0,0,14,Spanish,Traditional,Crema de verduras
4,2,6.5,0,0,15,Spanish,Business,Lentejas estofadas
4,2,6.5,0,0,16,Grill,Traditional,Alitas BBQ
4,2,6.5,0,0,17,Mediterranean,Traditional,Falafel
4,2,6.5,0,0,18,Mediterranean,Business,Falafel
4,2,6.5,0,0,19,Grill,Business,Nachos con queso
4,2,6.5,0,0,20,Italian,Business,Sopa de tomate
5,2,7.0,0,0,1,Grill,Gourmet,Champiñones
5,2,7.0,0,0,2,Spanish,Traditional,Crema de verduras
5,2,7.0,0,0,3,Italian,Business,Ravioli boloñesa
5,2,7.0,0,0,4,Italian,Business,Ravioli boloñesa
5,2,7.0,0,0,5,Italian,Gourmet,Sopa de tomate
5,2,7.0,0,0,6,Mediterranean,Traditional,Berenjena rellena
5,2,7.0,0,0,7,Spanish,Family,Potaje de garbanzos
5,2,7.0,0,0,8,Mediterranean,Family,Falafel
5,2,7.0,0,0,9,Italian,Traditional,Tortellini nata
5,2,7.0,0,0,10,Mediterranean,Gourmet,Falafel
5,2,7.0,0,0,11,Italian,Traditional,Tortellini nata
5,2,7.0,0,0,12,Mediterranean,Traditional,Berenjena rellena
5,2,7.0,0,0,13,Grill,Gourmet,Sopa de cebolla
5,2,7.0,0,0,14,Spanish,Traditional,Crema de verduras
5,2,7.0,0,0,15,Spanish,Business,Sopa castellana
5,2,7.0,0,0,16,Grill,Traditional,Sopa de cebolla
5,2,7.0,0,0,17,Mediterranean,Traditional,Falafel
5,2,7.0,0,0,18,Mediterranean,Business,Berenjena rellena
5,2,7.0,0,0,19,Grill,Business,Nachos con queso
5,2,7.0,0,0,20,Italian,Business,Minestrone
6,2,7.7,0,0,1,Grill,Gourmet,Champiñones
6,2,7.7,0,0,2,Spanish,Traditional,Crema de verduras
6,2,7.7,0,0,3,Italian,Business,Sopa de tomate
6,2,7.7,0,0,4,Italian,Business,Ravioli boloñesa
6,2,7.7,0,0,5,Italian,Gourmet,Ravioli boloñesa
6,2,7.7,0,0,6,Mediterranean,Traditional,Crema de calabacín
6,2,7.7,0,0,7,Spanish,Family,Crema de verduras
6,2,7.7,0,0,8,Mediterranean,Family,Crema de calabacín
6,2,7.7,0,0,9,Italian,Traditional,Tortellini nata
6,2,7.7,0,0,10,Mediterranean,Gourmet,Berenjena rellena
6,2,7.7,0,0,11,Italian,Traditional,Sopa de tomate
6,2,7.7,0,0,12,Mediterranean,Traditional,Crema de calabacín
6,2,7.7,0,0,13,Grill,Gourmet,Sopa de cebolla
6,2,7.7,0,0,14,Spanish,Traditional,Potaje de garbanzos
6,2,7.7,0,0,15,Spanish,Business,Potaje de garbanzos
6,2,7.7,0,0,16,Grill,Traditional,Sopa de cebolla
6,2,7.7,0,0,17,Mediterranean,Traditional,Sopa de marisco
6,2,7.7,0,0,18,Mediterranean,Business,Berenjena rellena
6,2,7.7,0,0,19,Grill,Business,Nachos con queso
6,2,7.7,0,0,20,Italian,Business,Sopa de tomate
0,2,1.1,0,1,1,Grill,Gourmet,Sopa de cebolla
0,2,1.1,0,1,2,Spanish,Traditional,Lentejas estofadas
0,2,1.1,0,1,3,Italian,Business,Tortellini nata
0,2,1.1,0,1,4,Italian,Business,Ravioli boloñesa
0,2,1.1,0,1,5,Italian,Gourmet,Tortellini nata
0,2,1.1,0,1,6,Mediterranean,Traditional,Berenjena rellena
0,2,1.1,0,1,7,Spanish,Family,Lentejas estofadas
0,2,1.1,0,1,8,Mediterranean,Family,Crema de calabacín
0,2,1.1,0,1,9,Italian,Traditional,Ravioli boloñesa
0,2,1.1,0,1,10,Mediterranean,Gourmet,Sopa de marisco
0,2,1.1,0,1,11,Italian,Traditional,Tortellini nata
0,2,1.1,0,1,12,Mediterranean,Traditional,Sopa de marisco
0,2,1.1,0,1,13,Grill,Gourmet,Sopa de cebolla
0,2,1.1,0,1,14,Spanish,Traditional,Potaje de garbanzos
0,2,1.1,0,1,15,Spanish,Business,Crema de verduras
0,2,1.1,0,1,16,Grill,Traditional,Sopa de cebolla
0,2,1.1,0,1,17,Mediterranean,Traditional,Falafel
0,2,1.1,0,1,18,Mediterranean,Business,Crema de calabacín
0,2,1.1,0,1,19,Grill,Business,Nachos con queso
0,2,1.1,0,1,20,Italian,Business,Minestrone
1,2,6.4,0,1,1,Grill,Gourmet,Champiñones
1,2,6.4,0,1,2,Spanish,Traditional,Crema de verduras
1,2,6.4,0,1,3,Italian,Business,Tortellini nata
1,2,6.4,0,1,4,Italian,Business,Ravioli boloñesa
1,2,6.4,0,1,5,Italian,Gourmet,Ravioli boloñesa
1,2,6.4,0,1,6,Mediterranean,Traditional,Berenjena rellena
1,2,6.4,0,1,7,Spanish,Family,Crema de verduras
1,2,6.4,0,1,8,Mediterranean,Family,Falafel
1,2,6.4,0,1,9,Italian,Traditional,Tortellini nata
1,2,6.4,0,1,10,Mediterranean,Gourmet,Berenjena rellena
1,2,6.4,0,1,11,Italian,Traditional,Tortellini nata
1,2,6.4,0,1,12,Mediterranean,Traditional,Falafel
1,2,6.4,0,1,13,Grill,Gourmet,Sopa de cebolla
1,2,6.4,0,1,14,Spanish,Traditional,Potaje de garbanzos
1,2,6.4,0,1,15,Spanish,Business,Sopa castellana
1,2,6.4,0,1,16,Grill,Traditional,Sopa de cebolla
1,2,6.4,0,1,17,Mediterranean,Traditional,Falafel
1,2,6.4,0,1,18,Mediterranean,Business,Berenjena rellena
1,2,6.4,0,1,19,Grill,Business,Nachos con queso
1,2,6.4,0,1,20,Italian,Business,Minestrone
2,2,13.3,0,1,1,Grill,Gourmet,Nachos con queso
2,2,13.3,0,1,2,Spanish,Traditional,Potaje de garbanzos
2,2,13.3,0,1,3,Italian,Business,Minestrone
2,2,13.3,0,1,4,Italian,Business,Ravioli boloñesa
2,2,13.3,0,1,5,Italian,Gourmet,Minestrone
2,2,13.3,0,1,6,Mediterranean,Traditional,Sopa de marisco
2,2,13.3,0,1,7,Spanish,Family,Crema de verduras
2,2,13.3,0,1,8,Mediterranean,Family,Sopa de marisco
2,2,13.3,0,1,9,Italian,Traditional,Ravioli boloñesa
2,2,13.3,0,1,10,Mediterranean,Gourmet,Crema de calabacín
2,2,13.3,0,1,11,Italian,Traditional,Minestrone
2,2,13.3,0,1,12,Mediterranean,Traditional,Crema de calabacín
2,2,13.3,0,1,13,Grill,Gourmet,Alitas BBQ
2,2,13.3,0,1,14,Spanish,Traditional,Potaje de garbanzos
2,2,13.3,0,1,15,Spanish,Business,Crema de verduras
2,2,13.3,0,1,16,Grill,Traditional,Sopa de cebolla
2,2,13.3,0,1,17,Mediterranean,Traditional,Berenjena rellena
2,2,13.3,0,1,18,Mediterranean,Business,Falafel
2,2,13.3,0,1,19,Grill,Business,Nachos con queso
2,2,13.3,0,1,20,Italian,Business,Ravioli boloñesa
3,2,7.5,0,1,1,Grill,Gourmet,Champiñones
3,2,7.5,0,1,2,Spanish,Traditional,Paella Valenciana
3,2,7.5,0,1,3,Italian,Business,Tortellini nata
3,2,7.5,0,1,4,Italian,Business,Minestrone
3,2,7.5,0,1,5,Italian,Gourmet,Tortellini nata
3,2,7.5,0,1,6,Mediterranean,Traditional,Berenjena rellena
3,2,7.5,0,1,7,Spanish,Family,Paella Valenciana
3,2,7.5,0,1,8,Mediterranean,Family,Falafel
3,2,7.5,0,1,9,Italian,Traditional,Tortellini nata
3,2,7.5,0,1,10,Mediterranean,Gourmet,Crema de calabacín
3,2,7.5,0,1,11,Italian,Traditional,Tortellini nata
3,2,7.5,0,1,12,Mediterranean,Traditional,Falafel
3,2,7.5,0,1,13,Grill,Gourmet,Sopa de cebolla
3,2,7.5,0,1,14,Spanish,Traditional,Paella Valenciana
3,2,7.5,0,1,15,Spanish,Business,Paella Valenciana
3,2,7.5,0,1,16,Grill,Traditional,Nachos con queso
3,2,7.5,0,1,17,Mediterranean,Traditional,Falafel
3,2,7.5,0,1,18,Mediterranean,Business,Sopa de marisco
3,2,7.5,0,1,19,Grill,Business,Nachos con queso
3,2,7.5,0,1,20,Italian,Business,Sopa de tomate
4,2,5.9,0,0,1,Grill,Gourmet,Champiñones
4,2,5.9,0,0,2,Spanish,Traditional,Sopa castellana
4,2,5.9,0,0,3,Italian,Business,Tortellini nata
4,2,5.9,0,0,4,Italian,Business,Ravioli boloñesa
4,2,5.9,0,0,5,Italian,Gourmet,Ravioli boloñesa
4,2,5.9,0,0,6,Mediterranean,Traditional,Berenjena rellena
4,2,5.9,0,0,7,Spanish,Family,Crema de verduras
4,2,5.9,0,0,8,Mediterranean,Family,Berenjena rellena
4,2,5.9,0,0,9,Italian,Traditional,Minestrone
4,2,5.9,0,0,10,Mediterranean,Gourmet,Falafel
4,2,5.9,0,0,11,Italian,Traditional,Minestrone
4,2,5.9,0,0,12,Mediterranean,Traditional,Sopa de marisco
4,2,5.9,0,0,13,Grill,Gourmet,Alitas BBQ
4,2,5.9,0,0,14,Spanish,Traditional,Potaje de garbanzos
4,2,5.9,0,0,15,Spanish,Business,Lentejas estofadas
4,2,5.9,0,0,16,Grill,Traditional,Sopa de cebolla
4,2,5.9,0,0,17,Mediterranean,Traditional,Falafel
4,2,5.9,0,0,18,Mediterranean,Business,Sopa de marisco
4,2,5.9,0,0,19,Grill,Business,Sopa de cebolla
4,2,5.9,0,0,20,Italian,Business,Ravioli boloñesa
5,2,5.4,0,0,1,Grill,Gourmet,Champiñones
5,2,5.4,0,0,2,Spanish,Traditional,Sopa castellana
5,2,5.4,0,0,3,Italian,Business,Sopa de tomate
5,2,5.4,0,0,4,Italian,Business,Tortellini nata
5,2,5.4,0,0,5,Italian,Gourmet,Ravioli boloñesa
5,2,5.4,0,0,6,Mediterranean,Traditional,Berenjena rellena
5,2,5.4,0,0,7,Spanish,Family,Crema de verduras
5,2,5.4,0,0,8,Mediterranean,Family,Berenjena rellena
5,2,5.4,0,0,9,Italian,Traditional,Tortellini nata
5,2,5.4,0,0,10,Mediterranean,Gourmet,Sopa de marisco
5,2,5.4,0,0,11,Italian,Traditional,Ravioli boloñesa
5,2,5.4,0,0,12,Mediterranean,Traditional,Crema de calabacín
5,2,5.4,0,0,13,Grill,Gourmet,Alitas BBQ
